id,symbol,name,market_cap,total_volume
neo,neo,NEO,195029119,11726400
terra-luna,lunc,Terra Luna Classic,194051139,13023286
tradable-na-rent-financing-platform-sstn,pc0000031,Tradable NA Rent Financing Platform SSTN,189500000,0.0
falcon-finance-ff,ff,Falcon Finance,189351130,108970355
pippin,pippin,pippin,187677657,17908060
vision-3,vsn,Vision,186714399,7615704
ape-and-pepe,apepe,Ape and Pepe,184561029,11389920
wefi,wfi,WeFi,184257527,3468320
basic-attention-token,bat,Basic Attention,180234228,11739823
instadapp,fluid,Fluid,180022936,4416014
lombard-protocol,bard,Lombard,177423915,10132425
plasma,xpl,Plasma,176210074,57055620
infinifi-usd,iusd,InfiniFi USD,168454023,332977
compound-governance-token,comp,Compound,166986260,12156755
mx-token,mx,MX,166767915,7381379
theo-short-duration-us-treasury-fund,thbill,Theo Short Duration US Treasury Fund,165461241,1051352
sonic-3,s,Sonic,165239191,20428653
convex-finance,cvx,Convex Finance,164367852,5840728
quantum-resistant-ledger,qrl,Quantum Resistant Ledger,163451478,1056624
reallink,real,RealLink,163276555,4716615
astherus-usdf,usdf,Aster USDF,163227373,109629
bnb48-club-token,koge,KOGE,162128290,78901485
raydium,ray,Raydium,161838928,22288795
ecash,xec,eCash,159614531,4433067
fidelity-digital-interest-token,fdit,Fidelity Digital Interest Token,158658040,0.0
satoshi-stablecoin,satusd,Satoshi Stablecoin,158492615,1300.95
stasis-eurs,eurs,STASIS EURO,153821665,73747
helium,hnt,Helium,151074749,5016436
gusd,gusd,GUSD,149890898,1357340
origintrail,trac,OriginTrail,146774875,7537436
wemix-token,wemix,WEMIX,146119741,1332358
thorchain,rune,THORChain,146070535,38345190
stp-network,awe,AWE Network,141509610,9778968
resolv-rlp,rlp,Resolv Liquidity Provider Token,140782232,1006212
build-on,b,BUILDon,140075344,4610707
elrond-erd-2,egld,MultiversX,139425067,19926033
1inch,1inch,1INCH,138395797,14107086
amp-token,amp,Amp,138166470,14447825
safepal,sfp,SafePal,136103176,2483522
zano,zano,Zano,135911887,1399401
apollo-diversified-credit-securitize-fund,acred,Apollo Diversified Credit Securitize Fund,135844999,0.0
vaulta,a,Vaulta,135748604,16882984
seeker,skr,Seeker,135200865,24873296
walrus-2,wal,Walrus,134337690,6808157
loaded-lions,lion,Loaded Lions,133791255,837252
immutable-x,imx,Immutable,133340276,13770228
sosovalue,soso,SoSoValue,133300103,6605258
rollbit-coin,rlb,Rollbit Coin,133160877,281425
keeta,kta,Keeta,132639576,3723167
beam-2,beam,Beam,131211162,13150525
arweave,ar,Arweave,129839312,30809339
bitmart-token,bmx,BitMart,129041718,5991430
eigenlayer,eigen,EigenCloud (prev. EigenLayer),125549505,20908681
standx-dusd,dusd,StandX DUSD,122804501,2504316
ozone-chain,ozo,Ozone Chain,121878788,223057
melania-meme,melania,Melania Meme,120896183,16851167
midas-mf-one,mf-one,Midas mF-ONE,120782894,0.0
pleasing-usd,pusd,Pleasing USD,120302026,0.0
livepeer,lpt,Livepeer,120272855,11753280
apecoin,ape,ApeCoin,116914629,18732165
dola-usd,dola,DOLA,116786414,2367870
kamino,kmno,Kamino,116728724,5480203
edu-coin,edu,Open Campus,115413846,6255418
gmt-token,gomining,GoMining Token,115375718,9423831
zero-gravity,0g,0G,114540622,27003348
the-white-whale,whitewhale,The White Whale,113947974,12756668
frax-usd,frxusd,Frax USD,112170788,8716786
concordium,ccd,Concordium,110660454,2263587
jito-governance-token,jto,Jito,110577134,19425871
re-protocol-reusd,reusd,Re Protocol reUSD,110516945,3393633
avant-usd,avusd,Avant USD,109427834,803122
tokenize-xchange,tkx,Tokenize Xchange,109420763,6768.36
cheems-token,cheems,Cheems Token,108972365,1270359
wormhole,w,Wormhole,108672337,14859897
theta-fuel,tfuel,Theta Fuel,108304126,2558360
gas,gas,Gas,108194508,2954483
securitize-tokenized-aaa-clo-fund,stac,Securitize Tokenized AAA CLO Fund,106772129,0.0
meteora,met,Meteora,106613239,16981627
zencash,zen,Horizen,106526562,15474897
dog-go-to-the-moon-rune,dog,Dog (Bitcoin),106372847,2136171
coco-2,coco,coco,105663317,697194
ribbita-by-virtuals,tibbir,Ribbita by Virtuals,105639558,5922666
yearn-finance,yfi,yearn.finance,104560881,9782871
reserve-rights-token,rsr,Reserve Rights,104223251,8345686
impossible-cloud-network-token,icnt,Impossible Cloud Network Token,103125326,2130133
anzen-usdz,usdz,Anzen USDz,102570108,63574
mnee-usd-stablecoin,mnee,MNEE USD Stablecoin,102136506,83120
cash-4,cash,CASH,100862605,7429730
tradable-singapore-fintech-ssl-2,pc0000023,Tradable Singapore Fintech SSL,100846154,0.0
ring-usd,usdr,Ring USD,100394233,33563
havven,snx,Synthetix,100387477,28260029
nxm,nxm,Nexus Mutual,99897001,0.0
zora,zora,Zora,98623612,19011165
dexe,dexe,DeXe,98370818,3381521
qtum,qtum,Qtum,98145058,5493314
irys,irys,Irys,98131045,10257633
aethir,ath,Aethir,98101260,11970940
pleasing-gold,pgold,Pleasing Gold,96805606,99.53
ravencoin,rvn,Ravencoin,95467504,6326444
xdai,xdai,XDAI,94917468,540538
oasis-network,rose,Oasis,94576533,11393990
verge,xvg,Verge,94292830,4633411
home,home,HOME,94193441,19540679
coredaoorg,core,Core,93834114,6507255
cow-protocol,cow,CoW Protocol,93662552,17349779
usdu,usdu,USDu,93451854,505829
0x,zrx,0x Protocol,92378699,14411885
bitkub-coin,kub,KUB Coin,92360312,266223
bianrensheng,币安人生,币安人生 (BinanceLife),91863497,21841045
usda-3,usda,USDA,91828618,1383437
berachain-bera,bera,Berachain,91383303,66845407
akash-network,akt,Akash Network,91075483,3398299
dydx-chain,dydx,dYdX,90667825,5123143
fogo,fogo,Fogo,90002742,17622467
onyc,onyc,Onchain Yield Coin,89266635,7287951
meta-2-2,meta,MetaDAO,88889147,952911
vicicoin,vcnt,ViciCoin,88455147,950318
grass,grass,Grass,86090979,9127076
chia,xch,Chia,59690390,3148994
fidelity-digital-dollar,fidd,Fidelity Digital Dollar,59541423,112824316
redstone-oracles,red,RedStone,59532414,7956477
verus-coin,vrsc,Verus,59517240,1546.03
geodnet,geod,Geodnet,59242744,206455
crowdstrike-xstock,crwdx,CrowdStrike xStock,58911932,15959.68
chainopera-ai,coai,ChainOpera AI,58734299,5511554
biconomy,bico,Biconomy,58604830,5319298
dai-on-pulsechain,dai,DAI on PulseChain,58317733,165167
vethor-token,vtho,VeThor,58242460,1112995
venus,xvs,Venus,57479417,5805328
iotex,iotx,IoTeX,56973954,3521890
anchored-coins-eur,aeur,Anchored Coins AEUR,56925066,59280
sushi,sushi,Sushi,56840880,10952541
quack-ai,q,Quack AI,56835252,6150326
jelly-my-jelly,jellyjelly,Jelly-My-Jelly,56565897,7156340
zignaly,zig,ZIGChain,56351348,1154507
merlin-chain,merl,Merlin Chain,56287068,7340922
blur,blur,Blur,55703613,6497247
niza-global-2,niza,Niza Global,55577953,195297
hashkey-ecopoints,hsk,HashKey Platform Token,55120192,494754
polymesh,polyx,Polymesh,55113429,3314736
law-blocks,lbt,Law Blocks AI,54853814,564087
compounding-open-dollar,cusdo,Compounding OpenDollar,54485007,463048
islamic-coin,islm,Islamic Coin,54226682,99421
cat-in-a-dogs-world,mew,cat in a dogs world,53976885,13026597
plume,plume,Plume,53771247,7878166
mantra-dao,om,MANTRA,53747319,16222258
tesla-xstock,tslax,Tesla xStock,53546952,4691277
pirate-chain,arrr,Pirate Chain,53197048,478286
escoin-token,elg,Escoin,53021361,208461
usdx,usdx,USDX,52647092,13420.59
constellation-labs,dag,Constellation,52578767,948110
mey-network,mey,Mey Network,52442385,213326
quai-network,quai,Quai Network,52264775,812143
stargate-finance,stg,Stargate Finance,52176892,10908405
omni-network,omni,Omni Network [Old],52053339,27558
ardor,ardr,Ardor,51782128,30619009
spark-2,spk,Spark,51071444,18145051
bitdca,bdca,BitDCA,50871890,383252
popcat,popcat,Popcat,50856285,17230603
avantis,avnt,Avantis,50759336,13313470
waves,waves,Waves,50705163,3054871
solo-coin,solo,Sologenic,50687327,2504957
unifai-network,uai,UnifAI Network,50396611,3288441
usdkg,usdkg,USDKG,49999034,289122
alloy-tether,ausdt,Alloy Tether,49902437,12.24
eurite,euri,Eurite,49488076,2388014
peanut-the-squirrel,pnut,Peanut the Squirrel,49222214,18014994
victoria-vr,vr,Victoria VR,49140385,925316
loopring,lrc,Loopring,49005246,6096902
drift-protocol,drift,Drift Protocol,48965384,7663157
lagrange,la,Lagrange,48904585,136188417
dusk-network,dusk,DUSK,48863021,27951624
celo,celo,Celo,48656432,7996137
would,would,would,48291640,30489
usd,usd+,Overnight.fi USD+,48007166,7.27
paxos-standard,usdp,Pax Dollar,47559796,5821489
orca,orca,Orca,47527345,4538589
sign-global,sign,Sign,47420184,25093474
bio-protocol,bio,Bio Protocol,47234644,21784697
anvil,anvl,Anvil,47214289,8141.69
vana,vana,Vana,47093249,4039195
sygnum-fiusd-liquidity-fund,fiusd,Sygnum FIUSD Liquidity Fund,47030471,0.0
ethgas-2,gwei,ETHGas,46948851,17808353
mask-network,mask,Mask Network,46941488,9097620
fractal-bitcoin,fb,Fractal Bitcoin,46925867,1089845
gohome,gohome,GOHOME,46862751,1022633
gemini-dollar,gusd,Gemini Dollar,46780046,374390
altlayer,alt,AltLayer,46771858,8493588
ssv-network,ssv,SSV Network,46398836,11662586
uma,uma,UMA,46345941,4078512
ankr,ankr,Ankr Network,46157401,8374420
bora,bora,BORA,46016644,5306158
moo-deng,moodeng,Moo Deng,45987770,12809979
snek,snek,Snek,45416231,1264232
status,snt,Status,45167233,3370425
memecoin-2,meme,Memecoin,45070192,6479635
straitsx-xusd,xusd,StraitsX XUSD,44896935,14628136
casper-network,cspr,Casper Network,44866810,840682
lcx,lcx,LCX,44749289,259392
api3,api3,Api3,44728162,57449089
unipoly,unp,Unipoly,44638563,478402
enjincoin,enj,Enjin Coin,44616265,4536920
fulcrom,ful,Fulcrom,44602807,13118.24
hex-trust-usdx,usdx,Hex Trust USD,44401730,53387
changenow,now,ChangeNOW,44316544,21988
midas-mhyper,mhyper,Midas mHYPER,44225041,15344.04
subsquid,sqd,SQD,44114608,2149114
centrifuge-2,cfg,Centrifuge,44000423,349792
gunz,gun,Gunz,43942437,11600936
icon,icx,ICON,43842796,937737
yzy,yzy,YZY,43760976,1765270
pundi-x-2,pundix,Pundi X,43375461,1308484
ontology,ont,Ontology,43307990,3619625
georgeplaysclashroyale,clash,GeorgePlaysClashRoyale,43257818,688974
terra-luna-2,luna,Terra,43182818,9670893
purr-2,purr,Purr,43033702,902908
power-protocol,power,Power Protocol,42936644,1891320
sahara-ai,sahara,Sahara AI,42273941,6859674
